,Date,Total_Crimes
4927,2014-07-02,815
4928,2014-07-03,883
4929,2014-07-04,835
4930,2014-07-05,894
4931,2014-07-06,871
4932,2014-07-07,895
4933,2014-07-08,812
4934,2014-07-09,852
4935,2014-07-10,816
4936,2014-07-11,932
4937,2014-07-12,805
4938,2014-07-13,846
4939,2014-07-14,803
4940,2014-07-15,813
4941,2014-07-16,834
4942,2014-07-17,803
4943,2014-07-18,874
4944,2014-07-19,867
4945,2014-07-20,837
4946,2014-07-21,806
4947,2014-07-22,828
4948,2014-07-23,859
4949,2014-07-24,851
4950,2014-07-25,922
4951,2014-07-26,873
4952,2014-07-27,889
4953,2014-07-28,871
4954,2014-07-29,800
4955,2014-07-30,791
4956,2014-07-31,855
4957,2014-08-01,1041
4958,2014-08-02,889
4959,2014-08-03,843
4960,2014-08-04,777
4961,2014-08-05,821
4962,2014-08-06,805
4963,2014-08-07,838
4964,2014-08-08,812
4965,2014-08-09,883
4966,2014-08-10,851
4967,2014-08-11,868
4968,2014-08-12,755
4969,2014-08-13,849
4970,2014-08-14,790
4971,2014-08-15,857
4972,2014-08-16,851
4973,2014-08-17,859
4974,2014-08-18,813
4975,2014-08-19,772
4976,2014-08-20,832
4977,2014-08-21,770
4978,2014-08-22,809
4979,2014-08-23,821
4980,2014-08-24,855
4981,2014-08-25,774
4982,2014-08-26,799
4983,2014-08-27,779
4984,2014-08-28,734
4985,2014-08-29,881
4986,2014-08-30,866
4987,2014-08-31,828
4988,2014-09-01,971
4989,2014-09-02,794
4990,2014-09-03,721
4991,2014-09-04,745
4992,2014-09-05,838
4993,2014-09-06,812
4994,2014-09-07,822
4995,2014-09-08,683
4996,2014-09-09,783
4997,2014-09-10,700
4998,2014-09-11,742
4999,2014-09-12,708
5000,2014-09-13,682
5001,2014-09-14,756
5002,2014-09-15,730
5003,2014-09-16,742
5004,2014-09-17,791
5005,2014-09-18,862
5006,2014-09-19,872
5007,2014-09-20,846
5008,2014-09-21,787
5009,2014-09-22,763
5010,2014-09-23,831
5011,2014-09-24,832
5012,2014-09-25,747
5013,2014-09-26,871
5014,2014-09-27,887
5015,2014-09-28,834
5016,2014-09-29,795
5017,2014-09-30,771
5018,2014-10-01,942
5019,2014-10-02,798
5020,2014-10-03,775
5021,2014-10-04,720
5022,2014-10-05,711
5023,2014-10-06,718
5024,2014-10-07,755
5025,2014-10-08,742
5026,2014-10-09,683
5027,2014-10-10,734
5028,2014-10-11,793
5029,2014-10-12,688
5030,2014-10-13,702
5031,2014-10-14,723
5032,2014-10-15,764
5033,2014-10-16,744
5034,2014-10-17,864
5035,2014-10-18,832
5036,2014-10-19,743
5037,2014-10-20,750
5038,2014-10-21,774
5039,2014-10-22,721
5040,2014-10-23,773
5041,2014-10-24,877
5042,2014-10-25,801
5043,2014-10-26,742
5044,2014-10-27,806
5045,2014-10-28,768
5046,2014-10-29,791
5047,2014-10-30,772
5048,2014-10-31,823
5049,2014-11-01,862
5050,2014-11-02,725
5051,2014-11-03,768
5052,2014-11-04,772
5053,2014-11-05,740
5054,2014-11-06,664
5055,2014-11-07,775
5056,2014-11-08,744
5057,2014-11-09,684
5058,2014-11-10,774
5059,2014-11-11,665
5060,2014-11-12,588
5061,2014-11-13,655
5062,2014-11-14,744
5063,2014-11-15,748
5064,2014-11-16,675
5065,2014-11-17,621
5066,2014-11-18,620
5067,2014-11-19,631
5068,2014-11-20,626
5069,2014-11-21,722
5070,2014-11-22,727
5071,2014-11-23,683
5072,2014-11-24,583
5073,2014-11-25,656
5074,2014-11-26,674
5075,2014-11-27,452
5076,2014-11-28,599
5077,2014-11-29,701
5078,2014-11-30,720
5079,2014-12-01,772
5080,2014-12-02,646
5081,2014-12-03,743
5082,2014-12-04,689
5083,2014-12-05,794
5084,2014-12-06,658
5085,2014-12-07,593
5086,2014-12-08,702
5087,2014-12-09,646
5088,2014-12-10,722
5089,2014-12-11,635
5090,2014-12-12,721
5091,2014-12-13,765
5092,2014-12-14,708
5093,2014-12-15,723
5094,2014-12-16,657
5095,2014-12-17,733
5096,2014-12-18,662
5097,2014-12-19,761
5098,2014-12-20,732
5099,2014-12-21,644
5100,2014-12-22,643
5101,2014-12-23,670
5102,2014-12-24,566
5103,2014-12-25,437
5104,2014-12-26,622
5105,2014-12-27,714
5106,2014-12-28,629
5107,2014-12-29,676
5108,2014-12-30,564
5109,2014-12-31,572
5110,2015-01-01,939
5111,2015-01-02,660
5112,2015-01-03,643
5113,2015-01-04,507
5114,2015-01-05,510
5115,2015-01-06,495
5116,2015-01-07,459
5117,2015-01-08,438
5118,2015-01-09,581
5119,2015-01-10,636
5120,2015-01-11,647
5121,2015-01-12,604
5122,2015-01-13,603
5123,2015-01-14,667
5124,2015-01-15,740
5125,2015-01-16,702
5126,2015-01-17,737
5127,2015-01-18,693
5128,2015-01-19,705
5129,2015-01-20,787
5130,2015-01-21,737
5131,2015-01-22,742
5132,2015-01-23,795
5133,2015-01-24,753
5134,2015-01-25,638
5135,2015-01-26,647
5136,2015-01-27,665
5137,2015-01-28,632
5138,2015-01-29,694
5139,2015-01-30,706
5140,2015-01-31,629
5141,2015-02-01,509
5142,2015-02-02,462
5143,2015-02-03,504
5144,2015-02-04,566
5145,2015-02-05,565
5146,2015-02-06,689
5147,2015-02-07,674
5148,2015-02-08,609
5149,2015-02-09,603
5150,2015-02-10,623
5151,2015-02-11,595
5152,2015-02-12,595
5153,2015-02-13,621
5154,2015-02-14,591
5155,2015-02-15,544
5156,2015-02-16,530
5157,2015-02-17,590
5158,2015-02-18,503
5159,2015-02-19,459
5160,2015-02-20,632
5161,2015-02-21,643
5162,2015-02-22,584
5163,2015-02-23,565
5164,2015-02-24,620
5165,2015-02-25,558
5166,2015-02-26,508
5167,2015-02-27,634
5168,2015-02-28,541
5169,2015-03-01,707
5170,2015-03-02,653
5171,2015-03-03,629
5172,2015-03-04,555
5173,2015-03-05,605
5174,2015-03-06,697
5175,2015-03-07,692
5176,2015-03-08,620
5177,2015-03-09,717
5178,2015-03-10,740
5179,2015-03-11,731
5180,2015-03-12,743
5181,2015-03-13,800
5182,2015-03-14,790
5183,2015-03-15,768
5184,2015-03-16,772
5185,2015-03-17,675
5186,2015-03-18,678
5187,2015-03-19,708
5188,2015-03-20,766
5189,2015-03-21,684
5190,2015-03-22,649
5191,2015-03-23,586
5192,2015-03-24,626
5193,2015-03-25,711
5194,2015-03-26,673
5195,2015-03-27,707
5196,2015-03-28,654
5197,2015-03-29,614
5198,2015-03-30,710
5199,2015-03-31,686
5200,2015-04-01,851
5201,2015-04-02,774
5202,2015-04-03,685
5203,2015-04-04,681
5204,2015-04-05,666
5205,2015-04-06,669
5206,2015-04-07,595
5207,2015-04-08,666
5208,2015-04-09,629
5209,2015-04-10,689
5210,2015-04-11,706
5211,2015-04-12,764
5212,2015-04-13,726
5213,2015-04-14,756
5214,2015-04-15,774
5215,2015-04-16,672
5216,2015-04-17,774
5217,2015-04-18,759
5218,2015-04-19,693
5219,2015-04-20,734
5220,2015-04-21,650
5221,2015-04-22,672
5222,2015-04-23,716
5223,2015-04-24,741
5224,2015-04-25,689
5225,2015-04-26,706
5226,2015-04-27,713
5227,2015-04-28,714
5228,2015-04-29,748
5229,2015-04-30,645
5230,2015-05-01,878
5231,2015-05-02,677
5232,2015-05-03,739
5233,2015-05-04,768
5234,2015-05-05,676
5235,2015-05-06,723
5236,2015-05-07,800
5237,2015-05-08,790
5238,2015-05-09,679
5239,2015-05-10,735
5240,2015-05-11,732
5241,2015-05-12,741
5242,2015-05-13,751
5243,2015-05-14,741
5244,2015-05-15,793
5245,2015-05-16,871
5246,2015-05-17,828
5247,2015-05-18,749
5248,2015-05-19,698
5249,2015-05-20,712
5250,2015-05-21,729
5251,2015-05-22,805
5252,2015-05-23,787
5253,2015-05-24,681
5254,2015-05-25,702
5255,2015-05-26,757
5256,2015-05-27,721
5257,2015-05-28,793
5258,2015-05-29,810
5259,2015-05-30,710
5260,2015-05-31,656
5261,2015-06-01,864
5262,2015-06-02,758
5263,2015-06-03,766
5264,2015-06-04,711
5265,2015-06-05,773
5266,2015-06-06,746
5267,2015-06-07,725
5268,2015-06-08,671
5269,2015-06-09,724
5270,2015-06-10,773
5271,2015-06-11,729
5272,2015-06-12,816
5273,2015-06-13,804
5274,2015-06-14,782
5275,2015-06-15,719
5276,2015-06-16,833
5277,2015-06-17,713
5278,2015-06-18,756
5279,2015-06-19,760
5280,2015-06-20,761
5281,2015-06-21,780
5282,2015-06-22,772
5283,2015-06-23,716
5284,2015-06-24,722
5285,2015-06-25,771
5286,2015-06-26,761
5287,2015-06-27,715
5288,2015-06-28,792
5289,2015-06-29,741
5290,2015-06-30,727
5291,2015-07-01,806
5292,2015-07-02,736
5293,2015-07-03,765
5294,2015-07-04,836
5295,2015-07-05,893
5296,2015-07-06,746
5297,2015-07-07,686
5298,2015-07-08,699
5299,2015-07-09,652
5300,2015-07-10,715
5301,2015-07-11,789
5302,2015-07-12,790
5303,2015-07-13,769
5304,2015-07-14,692
5305,2015-07-15,766
5306,2015-07-16,659
5307,2015-07-17,809
5308,2015-07-18,769
5309,2015-07-19,753
5310,2015-07-20,772
5311,2015-07-21,763
5312,2015-07-22,748
5313,2015-07-23,795
5314,2015-07-24,845
5315,2015-07-25,822
5316,2015-07-26,796
5317,2015-07-27,825
5318,2015-07-28,755
5319,2015-07-29,748
5320,2015-07-30,752
5321,2015-07-31,760
5322,2015-08-01,959
5323,2015-08-02,806
5324,2015-08-03,722
5325,2015-08-04,745
5326,2015-08-05,753
5327,2015-08-06,793
5328,2015-08-07,815
5329,2015-08-08,837
5330,2015-08-09,737
5331,2015-08-10,797
5332,2015-08-11,778
5333,2015-08-12,742
5334,2015-08-13,769
5335,2015-08-14,786
5336,2015-08-15,806
5337,2015-08-16,857
5338,2015-08-17,732
5339,2015-08-18,749
5340,2015-08-19,779
5341,2015-08-20,774
5342,2015-08-21,837
5343,2015-08-22,838
5344,2015-08-23,796
5345,2015-08-24,721
5346,2015-08-25,757
5347,2015-08-26,775
5348,2015-08-27,745
5349,2015-08-28,786
5350,2015-08-29,751
5351,2015-08-30,786
5352,2015-08-31,730
5353,2015-09-01,843
5354,2015-09-02,783
5355,2015-09-03,857
5356,2015-09-04,799
5357,2015-09-05,755
5358,2015-09-06,806
5359,2015-09-07,792
5360,2015-09-08,696
5361,2015-09-09,694
5362,2015-09-10,646
5363,2015-09-11,662
5364,2015-09-12,711
5365,2015-09-13,724
5366,2015-09-14,780
5367,2015-09-15,776
5368,2015-09-16,747
5369,2015-09-17,701
5370,2015-09-18,761
5371,2015-09-19,777
5372,2015-09-20,795
5373,2015-09-21,724
5374,2015-09-22,753
5375,2015-09-23,811
5376,2015-09-24,691
5377,2015-09-25,781
5378,2015-09-26,780
5379,2015-09-27,789
5380,2015-09-28,739
5381,2015-09-29,644
5382,2015-09-30,655
5383,2015-10-01,767
5384,2015-10-02,767
5385,2015-10-03,694
5386,2015-10-04,641
5387,2015-10-05,736
5388,2015-10-06,733
5389,2015-10-07,704
5390,2015-10-08,683
5391,2015-10-09,769
5392,2015-10-10,710
5393,2015-10-11,732
5394,2015-10-12,718
5395,2015-10-13,724
5396,2015-10-14,741
5397,2015-10-15,774
5398,2015-10-16,711
5399,2015-10-17,696
5400,2015-10-18,663
5401,2015-10-19,774
5402,2015-10-20,752
5403,2015-10-21,769
5404,2015-10-22,749
5405,2015-10-23,754
5406,2015-10-24,744
5407,2015-10-25,715
5408,2015-10-26,771
5409,2015-10-27,635
5410,2015-10-28,662
5411,2015-10-29,648
5412,2015-10-30,748
5413,2015-10-31,708
5414,2015-11-01,886
5415,2015-11-02,762
5416,2015-11-03,728
5417,2015-11-04,768
5418,2015-11-05,727
5419,2015-11-06,717
5420,2015-11-07,677
5421,2015-11-08,696
5422,2015-11-09,666
5423,2015-11-10,623
5424,2015-11-11,654
5425,2015-11-12,660
5426,2015-11-13,651
5427,2015-11-14,681
5428,2015-11-15,682
5429,2015-11-16,724
5430,2015-11-17,647
5431,2015-11-18,665
5432,2015-11-19,675
5433,2015-11-20,685
5434,2015-11-21,509
5435,2015-11-22,503
5436,2015-11-23,637
5437,2015-11-24,588
5438,2015-11-25,608
5439,2015-11-26,577
5440,2015-11-27,598
5441,2015-11-28,647
5442,2015-11-29,601
5443,2015-11-30,644
5444,2015-12-01,659
5445,2015-12-02,686
5446,2015-12-03,682
5447,2015-12-04,667
5448,2015-12-05,687
5449,2015-12-06,671
5450,2015-12-07,668
5451,2015-12-08,691
5452,2015-12-09,663
5453,2015-12-10,661
5454,2015-12-11,711
5455,2015-12-12,719
5456,2015-12-13,640
5457,2015-12-14,705
5458,2015-12-15,731
5459,2015-12-16,682
5460,2015-12-17,692
5461,2015-12-18,608
5462,2015-12-19,637
5463,2015-12-20,650
5464,2015-12-21,626
5465,2015-12-22,648
5466,2015-12-23,713
5467,2015-12-24,643
5468,2015-12-25,481
5469,2015-12-26,607
5470,2015-12-27,601
5471,2015-12-28,480
5472,2015-12-29,580
5473,2015-12-30,572
5474,2015-12-31,548
5475,2016-01-01,988
5476,2016-01-02,570
5477,2016-01-03,616
5478,2016-01-04,622
5479,2016-01-05,620
5480,2016-01-06,622
5481,2016-01-07,703
5482,2016-01-08,740
5483,2016-01-09,648
5484,2016-01-10,591
5485,2016-01-11,510
5486,2016-01-12,544
5487,2016-01-13,647
5488,2016-01-14,729
5489,2016-01-15,725
5490,2016-01-16,642
5491,2016-01-17,533
5492,2016-01-18,509
5493,2016-01-19,603
5494,2016-01-20,616
5495,2016-01-21,627
5496,2016-01-22,694
5497,2016-01-23,716
5498,2016-01-24,667
5499,2016-01-25,736
5500,2016-01-26,632
5501,2016-01-27,669
5502,2016-01-28,749
5503,2016-01-29,740
5504,2016-01-30,735
5505,2016-01-31,660
5506,2016-02-01,813
5507,2016-02-02,606
5508,2016-02-03,674
5509,2016-02-04,665
5510,2016-02-05,656
5511,2016-02-06,688
5512,2016-02-07,614
5513,2016-02-08,565
5514,2016-02-09,543
5515,2016-02-10,559
5516,2016-02-11,575
5517,2016-02-12,639
5518,2016-02-13,593
5519,2016-02-14,511
5520,2016-02-15,550
5521,2016-02-16,618
5522,2016-02-17,633
5523,2016-02-18,676
5524,2016-02-19,768
5525,2016-02-20,698
5526,2016-02-21,704
5527,2016-02-22,637
5528,2016-02-23,626
5529,2016-02-24,574
5530,2016-02-25,693
5531,2016-02-26,733
5532,2016-02-27,683
5533,2016-02-28,617
5534,2016-02-29,642
5535,2016-03-01,777
5536,2016-03-02,604
5537,2016-03-03,611
5538,2016-03-04,698
5539,2016-03-05,693
5540,2016-03-06,709
5541,2016-03-07,789
5542,2016-03-08,717
5543,2016-03-09,668
5544,2016-03-10,709
5545,2016-03-11,723
5546,2016-03-12,738
5547,2016-03-13,623
5548,2016-03-14,677
5549,2016-03-15,706
5550,2016-03-16,737
5551,2016-03-17,732
5552,2016-03-18,783
5553,2016-03-19,692
5554,2016-03-20,680
5555,2016-03-21,694
5556,2016-03-22,718
5557,2016-03-23,681
5558,2016-03-24,673
5559,2016-03-25,708
5560,2016-03-26,730
5561,2016-03-27,628
5562,2016-03-28,732
5563,2016-03-29,734
5564,2016-03-30,715
5565,2016-03-31,752
5566,2016-04-01,783
5567,2016-04-02,647
5568,2016-04-03,697
5569,2016-04-04,651
5570,2016-04-05,668
5571,2016-04-06,652
5572,2016-04-07,732
5573,2016-04-08,620
5574,2016-04-09,685
5575,2016-04-10,695
5576,2016-04-11,664
5577,2016-04-12,692
5578,2016-04-13,707
5579,2016-04-14,685
5580,2016-04-15,802
5581,2016-04-16,728
5582,2016-04-17,706
5583,2016-04-18,728
5584,2016-04-19,696
5585,2016-04-20,680
5586,2016-04-21,707
5587,2016-04-22,726
5588,2016-04-23,686
5589,2016-04-24,747
5590,2016-04-25,751
5591,2016-04-26,689
5592,2016-04-27,656
5593,2016-04-28,729
5594,2016-04-29,710
5595,2016-04-30,596
5596,2016-05-01,785
5597,2016-05-02,745
5598,2016-05-03,732
5599,2016-05-04,667
5600,2016-05-05,693
5601,2016-05-06,788
5602,2016-05-07,736
5603,2016-05-08,722
5604,2016-05-09,723
5605,2016-05-10,702
5606,2016-05-11,752
5607,2016-05-12,684
5608,2016-05-13,800
5609,2016-05-14,717
5610,2016-05-15,734
5611,2016-05-16,776
5612,2016-05-17,687
5613,2016-05-18,797
5614,2016-05-19,753
5615,2016-05-20,798
5616,2016-05-21,788
5617,2016-05-22,745
5618,2016-05-23,778
5619,2016-05-24,796
5620,2016-05-25,714
5621,2016-05-26,761
5622,2016-05-27,790
5623,2016-05-28,789
5624,2016-05-29,793
5625,2016-05-30,815
5626,2016-05-31,747
5627,2016-06-01,879
5628,2016-06-02,796
5629,2016-06-03,814
5630,2016-06-04,815
5631,2016-06-05,763
5632,2016-06-06,783
5633,2016-06-07,745
5634,2016-06-08,736
5635,2016-06-09,716
5636,2016-06-10,757
5637,2016-06-11,811
5638,2016-06-12,841
5639,2016-06-13,786
5640,2016-06-14,826
5641,2016-06-15,776
5642,2016-06-16,805
5643,2016-06-17,820
5644,2016-06-18,757
5645,2016-06-19,803
5646,2016-06-20,845
5647,2016-06-21,818
5648,2016-06-22,741
5649,2016-06-23,792
5650,2016-06-24,797
5651,2016-06-25,804
5652,2016-06-26,770
5653,2016-06-27,763
5654,2016-06-28,758
5655,2016-06-29,794
5656,2016-06-30,845
5657,2016-07-01,925
5658,2016-07-02,751
5659,2016-07-03,775
5660,2016-07-04,840
5661,2016-07-05,892
5662,2016-07-06,734
5663,2016-07-07,778
5664,2016-07-08,782
5665,2016-07-09,721
5666,2016-07-10,756
5667,2016-07-11,697
5668,2016-07-12,772
5669,2016-07-13,721
5670,2016-07-14,761
5671,2016-07-15,836
5672,2016-07-16,773
5673,2016-07-17,780
5674,2016-07-18,788
5675,2016-07-19,786
5676,2016-07-20,811
5677,2016-07-21,775
5678,2016-07-22,781
5679,2016-07-23,805
5680,2016-07-24,785
5681,2016-07-25,818
5682,2016-07-26,864
5683,2016-07-27,785
5684,2016-07-28,763
5685,2016-07-29,788
5686,2016-07-30,911
5687,2016-07-31,806
5688,2016-08-01,830
5689,2016-08-02,777
5690,2016-08-03,765
5691,2016-08-04,782
5692,2016-08-05,857
5693,2016-08-06,822
5694,2016-08-07,831
5695,2016-08-08,790
5696,2016-08-09,714
5697,2016-08-10,712
5698,2016-08-11,844
5699,2016-08-12,738
5700,2016-08-13,821
5701,2016-08-14,836
5702,2016-08-15,832
5703,2016-08-16,810
5704,2016-08-17,858
5705,2016-08-18,758
5706,2016-08-19,783
5707,2016-08-20,831
5708,2016-08-21,780
5709,2016-08-22,720
5710,2016-08-23,746
5711,2016-08-24,822
5712,2016-08-25,764
5713,2016-08-26,794
5714,2016-08-27,813
5715,2016-08-28,802
5716,2016-08-29,871
5717,2016-08-30,752
5718,2016-08-31,768
5719,2016-09-01,977
5720,2016-09-02,790
5721,2016-09-03,821
5722,2016-09-04,774
5723,2016-09-05,816
5724,2016-09-06,755
5725,2016-09-07,712
5726,2016-09-08,785
5727,2016-09-09,812
5728,2016-09-10,764
5729,2016-09-11,751
5730,2016-09-12,788
5731,2016-09-13,781
5732,2016-09-14,811
5733,2016-09-15,813
5734,2016-09-16,793
5735,2016-09-17,828
5736,2016-09-18,772
5737,2016-09-19,705
5738,2016-09-20,784
5739,2016-09-21,724
5740,2016-09-22,822
5741,2016-09-23,837
5742,2016-09-24,827
5743,2016-09-25,808
5744,2016-09-26,756
5745,2016-09-27,728
5746,2016-09-28,627
5747,2016-09-29,694
5748,2016-09-30,761
5749,2016-10-01,812
5750,2016-10-02,700
5751,2016-10-03,762
5752,2016-10-04,735
5753,2016-10-05,801
5754,2016-10-06,741
5755,2016-10-07,853
5756,2016-10-08,710
5757,2016-10-09,681
5758,2016-10-10,710
5759,2016-10-11,692
5760,2016-10-12,735
5761,2016-10-13,683
5762,2016-10-14,815
5763,2016-10-15,814
5764,2016-10-16,778
5765,2016-10-17,810
5766,2016-10-18,764
5767,2016-10-19,708
5768,2016-10-20,707
5769,2016-10-21,750
5770,2016-10-22,765
5771,2016-10-23,777
5772,2016-10-24,762
5773,2016-10-25,731
5774,2016-10-26,692
5775,2016-10-27,726
5776,2016-10-28,798
5777,2016-10-29,825
5778,2016-10-30,777
5779,2016-10-31,858
5780,2016-11-01,862
5781,2016-11-02,734
5782,2016-11-03,779
5783,2016-11-04,777
5784,2016-11-05,813
5785,2016-11-06,750
5786,2016-11-07,732
5787,2016-11-08,635
5788,2016-11-09,672
5789,2016-11-10,709
5790,2016-11-11,790
5791,2016-11-12,775
5792,2016-11-13,655
5793,2016-11-14,665
5794,2016-11-15,705
5795,2016-11-16,763
5796,2016-11-17,802
5797,2016-11-18,788
5798,2016-11-19,672
5799,2016-11-20,658
5800,2016-11-21,676
5801,2016-11-22,714
5802,2016-11-23,693
5803,2016-11-24,532
5804,2016-11-25,682
5805,2016-11-26,716
5806,2016-11-27,688
5807,2016-11-28,688
5808,2016-11-29,688
5809,2016-11-30,688
5810,2016-12-01,764
5811,2016-12-02,822
5812,2016-12-03,753
5813,2016-12-04,589
5814,2016-12-05,668
5815,2016-12-06,681
5816,2016-12-07,654
5817,2016-12-08,597
5818,2016-12-09,659
5819,2016-12-10,610
5820,2016-12-11,509
5821,2016-12-12,616
5822,2016-12-13,564
5823,2016-12-14,598
5824,2016-12-15,571
5825,2016-12-16,682
5826,2016-12-17,605
5827,2016-12-18,520
5828,2016-12-19,650
5829,2016-12-20,687
5830,2016-12-21,722
5831,2016-12-22,698
5832,2016-12-23,723
5833,2016-12-24,599
5834,2016-12-25,487
5835,2016-12-26,637
5836,2016-12-27,653
5837,2016-12-28,710
5838,2016-12-29,641
5839,2016-12-30,739
5840,2016-12-31,701
5841,2017-01-01,1016
5842,2017-01-02,603
5843,2017-01-03,706
5844,2017-01-04,605
5845,2017-01-05,600
5846,2017-01-06,589
5847,2017-01-07,614
5848,2017-01-08,582
5849,2017-01-09,701
5850,2017-01-10,692
5851,2017-01-11,655
5852,2017-01-12,637
5853,2017-01-13,794
5854,2017-01-14,677
5855,2017-01-15,649
5856,2017-01-16,648
5857,2017-01-17,694
5858,2017-01-18,701
5859,2017-01-19,730
5860,2017-01-20,776
5861,2017-01-21,779
5862,2017-01-22,736
5863,2017-01-23,782
5864,2017-01-24,729
5865,2017-01-25,741
5866,2017-01-26,664
5867,2017-01-27,771
5868,2017-01-28,724
5869,2017-01-29,627
5870,2017-01-30,750
5871,2017-01-31,720
5872,2017-02-01,800
5873,2017-02-02,666
5874,2017-02-03,663
5875,2017-02-04,632
5876,2017-02-05,688
5877,2017-02-06,752
5878,2017-02-07,685
5879,2017-02-08,662
5880,2017-02-09,661
5881,2017-02-10,739
5882,2017-02-11,703
5883,2017-02-12,673
5884,2017-02-13,714
5885,2017-02-14,706
5886,2017-02-15,664
5887,2017-02-16,667
5888,2017-02-17,820
5889,2017-02-18,742
5890,2017-02-19,671
5891,2017-02-20,707
5892,2017-02-21,672
5893,2017-02-22,693
5894,2017-02-23,647
5895,2017-02-24,651
5896,2017-02-25,589
5897,2017-02-26,570
5898,2017-02-27,628
5899,2017-02-28,620
5900,2017-03-01,697
5901,2017-03-02,620
5902,2017-03-03,669
5903,2017-03-04,632
5904,2017-03-05,651
5905,2017-03-06,676
5906,2017-03-07,676
5907,2017-03-08,661
5908,2017-03-09,671
5909,2017-03-10,659
5910,2017-03-11,646
5911,2017-03-12,547
5912,2017-03-13,536
5913,2017-03-14,461
5914,2017-03-15,595
5915,2017-03-16,661
5916,2017-03-17,699
5917,2017-03-18,670
5918,2017-03-19,601
5919,2017-03-20,682
5920,2017-03-21,640
5921,2017-03-22,638
5922,2017-03-23,658
5923,2017-03-24,772
5924,2017-03-25,686
5925,2017-03-26,701
5926,2017-03-27,713
5927,2017-03-28,667
5928,2017-03-29,665
5929,2017-03-30,681
5930,2017-03-31,769
5931,2017-04-01,766
5932,2017-04-02,687
5933,2017-04-03,684
5934,2017-04-04,702
5935,2017-04-05,627
5936,2017-04-06,660
5937,2017-04-07,696
5938,2017-04-08,689
5939,2017-04-09,754
5940,2017-04-10,673
5941,2017-04-11,694
5942,2017-04-12,716
5943,2017-04-13,656
5944,2017-04-14,767
5945,2017-04-15,807
5946,2017-04-16,682
5947,2017-04-17,735
5948,2017-04-18,731
5949,2017-04-19,751
5950,2017-04-20,707
5951,2017-04-21,805
5952,2017-04-22,699
5953,2017-04-23,699
5954,2017-04-24,731
5955,2017-04-25,752
5956,2017-04-26,752
5957,2017-04-27,710
5958,2017-04-28,828
5959,2017-04-29,610
5960,2017-04-30,653
5961,2017-05-01,797
5962,2017-05-02,682
5963,2017-05-03,730
5964,2017-05-04,736
5965,2017-05-05,788
5966,2017-05-06,703
5967,2017-05-07,629
5968,2017-05-08,697
5969,2017-05-09,701
5970,2017-05-10,654
5971,2017-05-11,726
5972,2017-05-12,841
5973,2017-05-13,718
5974,2017-05-14,705
5975,2017-05-15,861
5976,2017-05-16,742
5977,2017-05-17,825
5978,2017-05-18,769
5979,2017-05-19,770
5980,2017-05-20,663
5981,2017-05-21,787
5982,2017-05-22,793
5983,2017-05-23,724
5984,2017-05-24,753
5985,2017-05-25,755
5986,2017-05-26,760
5987,2017-05-27,795
5988,2017-05-28,702
5989,2017-05-29,762
5990,2017-05-30,806
5991,2017-05-31,730
5992,2017-06-01,792
5993,2017-06-02,835
5994,2017-06-03,821
5995,2017-06-04,813
5996,2017-06-05,727
5997,2017-06-06,810
5998,2017-06-07,777
5999,2017-06-08,765
6000,2017-06-09,811
6001,2017-06-10,776
6002,2017-06-11,808
6003,2017-06-12,734
6004,2017-06-13,799
6005,2017-06-14,752
6006,2017-06-15,804
6007,2017-06-16,822
6008,2017-06-17,816
6009,2017-06-18,779
6010,2017-06-19,741
6011,2017-06-20,795
6012,2017-06-21,778
6013,2017-06-22,808
6014,2017-06-23,772
6015,2017-06-24,815
6016,2017-06-25,789
6017,2017-06-26,777
6018,2017-06-27,764
6019,2017-06-28,697
6020,2017-06-29,770
6021,2017-06-30,768
6022,2017-07-01,869
6023,2017-07-02,774
6024,2017-07-03,852
6025,2017-07-04,790
6026,2017-07-05,845
6027,2017-07-06,771
6028,2017-07-07,752
6029,2017-07-08,752
6030,2017-07-09,814
6031,2017-07-10,769
6032,2017-07-11,759
6033,2017-07-12,683
6034,2017-07-13,810
6035,2017-07-14,785
6036,2017-07-15,877
6037,2017-07-16,804
6038,2017-07-17,828
6039,2017-07-18,781
6040,2017-07-19,761
6041,2017-07-20,755
6042,2017-07-21,754
6043,2017-07-22,747
6044,2017-07-23,838
6045,2017-07-24,772
6046,2017-07-25,836
6047,2017-07-26,746
6048,2017-07-27,782
6049,2017-07-28,843
6050,2017-07-29,788
6051,2017-07-30,813
6052,2017-07-31,780
6053,2017-08-01,891
6054,2017-08-02,762
6055,2017-08-03,836
6056,2017-08-04,913
6057,2017-08-05,913
6058,2017-08-06,858
6059,2017-08-07,767
6060,2017-08-08,755
6061,2017-08-09,757
6062,2017-08-10,785
6063,2017-08-11,761
6064,2017-08-12,802
6065,2017-08-13,725
6066,2017-08-14,807
6067,2017-08-15,781
6068,2017-08-16,779
6069,2017-08-17,760
6070,2017-08-18,845
6071,2017-08-19,884
6072,2017-08-20,769
6073,2017-08-21,744
6074,2017-08-22,772
6075,2017-08-23,739
6076,2017-08-24,793
6077,2017-08-25,757
6078,2017-08-26,776
6079,2017-08-27,751
6080,2017-08-28,678
6081,2017-08-29,717
6082,2017-08-30,776
6083,2017-08-31,718
6084,2017-09-01,837
6085,2017-09-02,759
6086,2017-09-03,749
6087,2017-09-04,708
6088,2017-09-05,691
6089,2017-09-06,641
6090,2017-09-07,721
6091,2017-09-08,694
